"var1";"var2";"var3";"var4";"var5";"var6";"var7";"var8"
0,0108714142170384;-15,6998756761403;40,6635649578358;1,49079465577004;198,692053701028;14,5764869287065;15,1821263665332;3,98235578602052
0,117994639203529;-36,45445845169;39,9867743929733;1,58733877423324;200,045349089681;13,0023601007342;1,63614850896319;1,39429087518636
-0,68646589003616;47,601495597678;41,2173354961041;1,37254765794412;199,230863412492;15,8861806288842;20,5896401866052;2,70731420716914
-0,479325143915772;-3,32833058195104;38,1996467318854;-0,0955083392905248;199,398106459979;14,8364056341415;-5,12396944428743;3,32464683070254
0,214797356402693;-14,3679156790272;40,888831337868;-0,785685812567961;198,983866456112;15,5196278067524;-13,9618010659524;4,64268006046294
1,16103353076304;-45,8530702503809;40,9382575458569;1,23556896674938;201,534126299599;15,068660803281;21,7502165136638;5,33206680122446
0,0878119423298297;-15,8550164502232;39,6649097186451;1,33676944980454;198,753875568729;14,2495516780797;-0,0634082838278818;3,97478924650212
-0,477484636978887;-1,29394260635612;39,9672547183501;-0,604094297988173;200,551376316489;15,0871319414774;11,939974030187;5,60243703015352
1,78663232778707;14,3662513021981;40,4501679364304;1,79097057281988;200,870439445307;14,1169967492959;-28,4572189261825;2,02035845860815
0,0891907862280343;10,6249165887297;40,0624370912402;1,73369247934666;198,432552167379;15,1066339872815;12,7183365852683;4,26497966902314
0,293342446750964;-30,0267921587658;40,7070037071965;0,330583549053168;200,554463967191;15,0707977742952;-15,2802133882172;3,46618693553818
0,258470747879596;-17,9828610053947;38,5242667591858;1,0638041359769;199,971139890064;14,9917288108038;-5,52199755116395;3,32910535730666
0,242109591045713;2,35337149905227;40,0639898078811;-0,249011334309856;198,929887615015;15,6119878677856;-43,1968176555397;3,88691244341405
2,06027314328037;-4,42456281038793;40,043579185659;1,38584573529176;200,513647474604;13,6293677554338;-8,81233051432396;4,44924183974288
0,969050198276777;2,73061370224574;41,0393973775852;0,779832609651633;198,869885101287;14,7678554042402;7,34575228196381;3,80945318640827
-0,390643611248364;10,1016185356283;38,8109747054988;-0,936300742616455;199,442643670742;15,4598446000169;-0,287785968346028;4,10602044476452
0,891964684416336;-5,17055216745029;39,3501835359654;0,562443155474744;202,379778644733;14,4652168584194;-6,77919277665558;4,79139908126397
-0,446793716168415;7,83992267905749;41,757358232424;-0,223813930316313;199,490395005565;14,2493069547529;0,77446426005964;3,60536870015061
0,110343741125902;-58,0342117215088;40,3675070947525;-0,332688301066297;199,565893311201;14,6804433153582;-12,0791283232781;4,5793039846197
0,187787687065287;-6,69382204576552;39,9766640024741;0,8144494479385;202,763637369397;13,3599769296336;19,3910215943994;5,02944016160725
0,732563545815701;10,3242318972371;40,1704088271684;0,0790969134500392;197,303521644987;17,9536823747285;-2,18885670021561;3,16088720199284
-0,0172650649294322;62,974641468311;39,7838997850492;0,468493849379353;200,217247799993;16,4448107877106;2,78055926498047;4,61523455332121
-0,153885442633846;10,3579465045258;40,4298021619756;-0,138521320606936;200,240395233752;16,9163895518409;21,3139675957502;3,86537013169396
0,763515466031965;34,702968942234;39,2390236152065;0,469245685714657;199,67791425538;14,7698116084235;-17,9612892880812;3,90952602494503
0,213315010668806;8,52870193819732;40,1329795719137;1,56813104382931;199,592878454299;16,2389149712064;3,18005226403638;3,80887985024963
-0,217342008537591;-52,3343035738832;38,3251612247788;-0,0123834686207137;202,710787210481;15,1420607190248;-26,576282918188;3,10275850384578
0,369010597844142;6,97437764422663;40,1263337642864;3,47647899924374;200,522553974122;14,3834218633294;-45,8317108718221;5,2474916506297
0,392922582566199;-31,467910682202;41,0983409144161;1,03013167094561;198,69594337083;13,4178009188057;-32,9254371225964;4,933316272982
-0,133818582448071;32,9423796404001;38,5524825915512;-0,893571370201893;199,455249352653;15,0112546489389;-10,9886372387801;4,39766386010535
-1,66305531446845;-18,3361791736722;39,6584947760054;-0,511916199336793;199,990227076622;15,3917507174881;-4,03789981696258;4,71541538842559
0,100859225181331;52,2476433914707;39,9101428509259;0,49815629054601;200,797809954641;13,5288933607742;24,7161580978485;3,53095543200976
1,6559580210182;1,02884851039652;40,3547231620427;1,39725106004691;199,80452617244;15,0629239201603;31,53591873952;4,55111825263872
1,14243346861042;27,5131777805296;40,6293246421574;-0,851111014301821;199,538960509223;17,2187777880455;30,6981226468572;2,49512527126227
-0,0723156002664582;-28,3518518718932;40,5140924083272;0,671774079001248;196,999249089346;16,0624453638609;-11,2964987606041;4,07690201286831
-0,926872392360412;0,22941424125967;39,9277170173322;1,58868036713744;199,379955442028;14,1711012353914;17,3782221140986;3,47695210017646
2,54321584226892;-28,1134239372172;40,3382865706602;-0,739503219341454;200,761373906683;15,0657700983598;24,8877940612688;4,41503842370426
0,500320829768093;-2,86122044893867;39,3179627874511;1,76477046024095;200,354366599871;15,2476131615117;23,1622541186204;3,60332713787001
-0,470157623480185;-42,2467670549249;39,8374647163821;0,0479688787244779;199,21719909399;15,1841676474195;-28,5539806312918;4,68546591215185
